Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,FastUNet: Fast hierarchical multi-patch underwater enhancement network for industrial recirculating aquaculture,2-s2.0-85201912504,https://www.scopus.com/record/display.url?eid=2-s2.0-85201912504&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,StyleAM: Perception-Oriented Unsupervised Domain Adaption for No-reference Image Quality Assessment,2-s2.0-85213702909,https://www.scopus.com/record/display.url?eid=2-s2.0-85213702909&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,HNR-ISC: Hybrid Neural Representation for Image Set Compression,2-s2.0-85213434413,https://www.scopus.com/record/display.url?eid=2-s2.0-85213434413&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,DiffI2I: Efficient Diffusion Model for Image-to-Image Translation,2-s2.0-85209926739,https://www.scopus.com/record/display.url?eid=2-s2.0-85209926739&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,Enhancing Quality of Compressed Images by Mitigating Enhancement Bias Towards Compression Domain,2-s2.0-85207290723,https://www.scopus.com/record/display.url?eid=2-s2.0-85207290723&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,A Shallow and Deep Feature Fusion Model for Image Quality Assessment,2-s2.0-85205475112,https://www.scopus.com/record/display.url?eid=2-s2.0-85205475112&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,Correcting Diffusion-Based Perceptual Image Compression with Privileged End-to-End Decoder,2-s2.0-85203823242,https://www.scopus.com/record/display.url?eid=2-s2.0-85203823242&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,Enhancing Low-Dose Pet Imaging: A Novel Contrastive Learning Method for Perceptual Loss and an Organ-Aware Loss,2-s2.0-85203401622,https://www.scopus.com/record/display.url?eid=2-s2.0-85203401622&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,"Evaluating Visually Lossless Compression of JPEG XS, JPEG 2000, HEVC and AV1 in Selected Medical Imaging Modalities",2-s2.0-85201046689,https://www.scopus.com/record/display.url?eid=2-s2.0-85201046689&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,SOLVING DIFFUSION ODES WITH OPTIMAL BOUNDARY CONDITIONS FOR BETTER IMAGE SUPER-RESOLUTION,2-s2.0-85196958615,https://www.scopus.com/record/display.url?eid=2-s2.0-85196958615&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,Generative Face Video Coding Techniques and Standardization Efforts: A Review,2-s2.0-85194887976,https://www.scopus.com/record/display.url?eid=2-s2.0-85194887976&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,DINAR: Diffusion Inpainting of Neural Textures for One-Shot Human Avatars,2-s2.0-85185877283,https://www.scopus.com/record/display.url?eid=2-s2.0-85185877283&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,Towards Machine Perception Aware Image Quality Assessment,2-s2.0-85181588236,https://www.scopus.com/record/display.url?eid=2-s2.0-85181588236&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85143440472,https://www.scopus.com/record/display.url?eid=2-s2.0-85143440472&origin=resultslist,SEM-CS: Semantic Clipstyler for Text-Based Image Style Transfer,2-s2.0-85180754222,https://www.scopus.com/record/display.url?eid=2-s2.0-85180754222&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85192494781,https://www.scopus.com/record/display.url?eid=2-s2.0-85192494781&origin=resultslist,Weighted Similarity-Confidence Laplacian Synthesis for High-Resolution Art Painting Completion,2-s2.0-85192471419,https://www.scopus.com/record/display.url?eid=2-s2.0-85192471419&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85207214737,https://www.scopus.com/record/display.url?eid=2-s2.0-85207214737&origin=resultslist,A Multi-aperture Coaxial Projector Balancing Shadow Suppression and Deblurring,2-s2.0-85204390137,https://www.scopus.com/record/display.url?eid=2-s2.0-85204390137&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85214531159,https://www.scopus.com/record/display.url?eid=2-s2.0-85214531159&origin=resultslist,Image Quality Assessment: Exploring Joint Degradation Effect of Deep Network Features Via Kernel Representation Similarity Analysis,2-s2.0-85214468161,https://www.scopus.com/record/display.url?eid=2-s2.0-85214468161&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,Personalized Video Relighting With an At-Home Light Stage,2-s2.0-85210320400,https://www.scopus.com/record/display.url?eid=2-s2.0-85210320400&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,PAV: Personalized Head Avatar from Unstructured Video Collection,2-s2.0-85210168569,https://www.scopus.com/record/display.url?eid=2-s2.0-85210168569&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,A New Dataset and Framework for Real-World Blurred Images Super-Resolution,2-s2.0-85208597790,https://www.scopus.com/record/display.url?eid=2-s2.0-85208597790&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,"Seven decades of image super-resolution: achievements, challenges, and opportunities",2-s2.0-85198841087,https://www.scopus.com/record/display.url?eid=2-s2.0-85198841087&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,SR4KVQA: Video quality assessment database and metric for 4K super-resolution,2-s2.0-85204055952,https://www.scopus.com/record/display.url?eid=2-s2.0-85204055952&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,Blind visual quality assessment for super-resolution images: database and model,2-s2.0-85180220720,https://www.scopus.com/record/display.url?eid=2-s2.0-85180220720&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,Enhancing image quality prediction with self-supervised visual masking,2-s2.0-85191692193,https://www.scopus.com/record/display.url?eid=2-s2.0-85191692193&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,"CCR: Facial Image Editing with Continuity, Consistency and Reversibility",2-s2.0-85176601787,https://www.scopus.com/record/display.url?eid=2-s2.0-85176601787&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,PDA-RWSR: Pixel-Wise Degradation Adaptive Real-World Super-Resolution,2-s2.0-85191975295,https://www.scopus.com/record/display.url?eid=2-s2.0-85191975295&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,Enhanced Multi-Resolution Generative Face Video Compression,2-s2.0-85211352481,https://www.scopus.com/record/display.url?eid=2-s2.0-85211352481&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,QUASAR: QUality and Aesthetics Scoring with Advanced Representations,2-s2.0-85208256067,https://www.scopus.com/record/display.url?eid=2-s2.0-85208256067&origin=resultslist
Image Quality Assessment: Unifying Structure and Texture Similarity,2-s2.0-85098757649,https://www.scopus.com/record/display.url?eid=2-s2.0-85098757649&origin=resultslist,Image quality assessment: Unifying structure and texture similarity,2-s2.0-85147657052,https://www.scopus.com/record/display.url?eid=2-s2.0-85147657052&origin=resultslist,Perception-Oriented Video Frame Interpolation via Asymmetric Blending,2-s2.0-85198299968,https://www.scopus.com/record/display.url?eid=2-s2.0-85198299968&origin=resultslist
